id	name	serijos_nr	photo	description	client_name_id
290	U999	PX23BWR8IR	baldai/U999_87.png	<p>U961 Graphite Grey is one degree lighter than U999 Black and can create contrasts that are softer. This "Nearly Black" colour tone is better suited for large surfaces. ST7 Smoothtouch Fine Pearl is a neutral, usable and matt surface.', 'U961 Graphite Grey is one degree lighter than U999 Black and can create contrasts that are softer. This "Nearly Black" colour tone is suitable for large surfaces. PM PerfectSense Premium Matt lends the uni colour a special matt quality. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST7 Smoothtouch Fine Pearl\'s neutral texture gives black surfaces an improved usability despite a matt look and feel.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST12 Omnipore Matt\'s surface texture provides U999 with a fine neutral wood pore and imitates the natural elegance of a black lacquered oak.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST19 Deepskin Excellent provides a natural elegant woodgrain texture and has the effect of a matt lacquered wood surface.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST20 Metal Brushed turns the uni colour into a black metal look with a sanding pattern, which can be used as a high-quality combination material.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is very popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with natural, elegant woodgrains. TM12 PerfectSense Omnipore Matt gives the decor a natural, matt wood pore look with a pleasant velvety-matt feel. Anti-fingerprint properties improve the usage for black surfaces immensely and enables many other applications in interior design.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST76 Mineral Rough Matt creates a rough stone look. Visually, it is very interesting, especially on black, and creates an elegant textural character on worktops.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST87 Mineral Ceramic livens up the decor with its matt-gloss effects and gives it a ceramic look and feel.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. Combined with STG4 Deepskin Excellent Horizontal matt-glossy surface texture, a transverse wood look on black is created.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. TM9 PerfectSense Smoothtouch Matt gives the decor a velvety matt look and feel with anti-fingerprint properties.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. TM28 PerfectSense Feelwood Nature Matt gives this uni colour tone a striking wood character with a matt finish in look and feel. Anti-fingerprint properties improve the usage and enables many other applications in public interior design.', 'Nothing creates a greater reflective nature and elegance than black on a high-gloss surface. U999 Black on PG PerfectSense Premium Gloss offers a high-quality design solution that is the perfect contrast to the black on the matt lacquer surface variant PM or even woodgrain decors. The availability of black in a wide variety of surfaces makes it possible to match combinations with textural contrasts.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. For this purpose, Black is shown here with a variety of strong character textures that no longer make the colour appear so black. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.', 'U9991 Solid Black is a dyed-through laminate similar to U999 Black. The core, which has the same colour as the surface, enables the design of furniture and interior elements with a seamless edge look. The effect of fully lacquered furniture elements ensures high quality down to the last detail. PM PerfectSense Premium Matt lacquer surface lends the uni colour a special matt quality and a unique surface calm. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.</p>	4
291	U999	FN67OHK6PM	baldai/U999_G4.png	<p>U961 Graphite Grey is one degree lighter than U999 Black and can create contrasts that are softer. This "Nearly Black" colour tone is better suited for large surfaces. ST7 Smoothtouch Fine Pearl is a neutral, usable and matt surface.', 'U961 Graphite Grey is one degree lighter than U999 Black and can create contrasts that are softer. This "Nearly Black" colour tone is suitable for large surfaces. PM PerfectSense Premium Matt lends the uni colour a special matt quality. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST7 Smoothtouch Fine Pearl\'s neutral texture gives black surfaces an improved usability despite a matt look and feel.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST12 Omnipore Matt\'s surface texture provides U999 with a fine neutral wood pore and imitates the natural elegance of a black lacquered oak.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST19 Deepskin Excellent provides a natural elegant woodgrain texture and has the effect of a matt lacquered wood surface.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST20 Metal Brushed turns the uni colour into a black metal look with a sanding pattern, which can be used as a high-quality combination material.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is very popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with natural, elegant woodgrains. TM12 PerfectSense Omnipore Matt gives the decor a natural, matt wood pore look with a pleasant velvety-matt feel. Anti-fingerprint properties improve the usage for black surfaces immensely and enables many other applications in interior design.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST76 Mineral Rough Matt creates a rough stone look. Visually, it is very interesting, especially on black, and creates an elegant textural character on worktops.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST87 Mineral Ceramic livens up the decor with its matt-gloss effects and gives it a ceramic look and feel.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. Combined with STG4 Deepskin Excellent Horizontal matt-glossy surface texture, a transverse wood look on black is created.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. TM9 PerfectSense Smoothtouch Matt gives the decor a velvety matt look and feel with anti-fingerprint properties.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. TM28 PerfectSense Feelwood Nature Matt gives this uni colour tone a striking wood character with a matt finish in look and feel. Anti-fingerprint properties improve the usage and enables many other applications in public interior design.', 'Nothing creates a greater reflective nature and elegance than black on a high-gloss surface. U999 Black on PG PerfectSense Premium Gloss offers a high-quality design solution that is the perfect contrast to the black on the matt lacquer surface variant PM or even woodgrain decors. The availability of black in a wide variety of surfaces makes it possible to match combinations with textural contrasts.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. For this purpose, Black is shown here with a variety of strong character textures that no longer make the colour appear so black. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.', 'U9991 Solid Black is a dyed-through laminate similar to U999 Black. The core, which has the same colour as the surface, enables the design of furniture and interior elements with a seamless edge look. The effect of fully lacquered furniture elements ensures high quality down to the last detail. PM PerfectSense Premium Matt lacquer surface lends the uni colour a special matt quality and a unique surface calm. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.</p>	4
292	U999	ID41WOF5YM	baldai/U999_TM9.png	<p>U961 Graphite Grey is one degree lighter than U999 Black and can create contrasts that are softer. This "Nearly Black" colour tone is better suited for large surfaces. ST7 Smoothtouch Fine Pearl is a neutral, usable and matt surface.', 'U961 Graphite Grey is one degree lighter than U999 Black and can create contrasts that are softer. This "Nearly Black" colour tone is suitable for large surfaces. PM PerfectSense Premium Matt lends the uni colour a special matt quality. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST7 Smoothtouch Fine Pearl\'s neutral texture gives black surfaces an improved usability despite a matt look and feel.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST12 Omnipore Matt\'s surface texture provides U999 with a fine neutral wood pore and imitates the natural elegance of a black lacquered oak.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST19 Deepskin Excellent provides a natural elegant woodgrain texture and has the effect of a matt lacquered wood surface.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST20 Metal Brushed turns the uni colour into a black metal look with a sanding pattern, which can be used as a high-quality combination material.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is very popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with natural, elegant woodgrains. TM12 PerfectSense Omnipore Matt gives the decor a natural, matt wood pore look with a pleasant velvety-matt feel. Anti-fingerprint properties improve the usage for black surfaces immensely and enables many other applications in interior design.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST76 Mineral Rough Matt creates a rough stone look. Visually, it is very interesting, especially on black, and creates an elegant textural character on worktops.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST87 Mineral Ceramic livens up the decor with its matt-gloss effects and gives it a ceramic look and feel.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. Combined with STG4 Deepskin Excellent Horizontal matt-glossy surface texture, a transverse wood look on black is created.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. TM9 PerfectSense Smoothtouch Matt gives the decor a velvety matt look and feel with anti-fingerprint properties.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. TM28 PerfectSense Feelwood Nature Matt gives this uni colour tone a striking wood character with a matt finish in look and feel. Anti-fingerprint properties improve the usage and enables many other applications in public interior design.', 'Nothing creates a greater reflective nature and elegance than black on a high-gloss surface. U999 Black on PG PerfectSense Premium Gloss offers a high-quality design solution that is the perfect contrast to the black on the matt lacquer surface variant PM or even woodgrain decors. The availability of black in a wide variety of surfaces makes it possible to match combinations with textural contrasts.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. For this purpose, Black is shown here with a variety of strong character textures that no longer make the colour appear so black. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.', 'U9991 Solid Black is a dyed-through laminate similar to U999 Black. The core, which has the same colour as the surface, enables the design of furniture and interior elements with a seamless edge look. The effect of fully lacquered furniture elements ensures high quality down to the last detail. PM PerfectSense Premium Matt lacquer surface lends the uni colour a special matt quality and a unique surface calm. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.</p>	4
293	U999	HX44BXP1FT	baldai/U999_TM28.png	<p>U961 Graphite Grey is one degree lighter than U999 Black and can create contrasts that are softer. This "Nearly Black" colour tone is better suited for large surfaces. ST7 Smoothtouch Fine Pearl is a neutral, usable and matt surface.', 'U961 Graphite Grey is one degree lighter than U999 Black and can create contrasts that are softer. This "Nearly Black" colour tone is suitable for large surfaces. PM PerfectSense Premium Matt lends the uni colour a special matt quality. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST7 Smoothtouch Fine Pearl\'s neutral texture gives black surfaces an improved usability despite a matt look and feel.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST12 Omnipore Matt\'s surface texture provides U999 with a fine neutral wood pore and imitates the natural elegance of a black lacquered oak.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST19 Deepskin Excellent provides a natural elegant woodgrain texture and has the effect of a matt lacquered wood surface.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST20 Metal Brushed turns the uni colour into a black metal look with a sanding pattern, which can be used as a high-quality combination material.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is very popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with natural, elegant woodgrains. TM12 PerfectSense Omnipore Matt gives the decor a natural, matt wood pore look with a pleasant velvety-matt feel. Anti-fingerprint properties improve the usage for black surfaces immensely and enables many other applications in interior design.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST76 Mineral Rough Matt creates a rough stone look. Visually, it is very interesting, especially on black, and creates an elegant textural character on worktops.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST87 Mineral Ceramic livens up the decor with its matt-gloss effects and gives it a ceramic look and feel.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. Combined with STG4 Deepskin Excellent Horizontal matt-glossy surface texture, a transverse wood look on black is created.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. TM9 PerfectSense Smoothtouch Matt gives the decor a velvety matt look and feel with anti-fingerprint properties.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. TM28 PerfectSense Feelwood Nature Matt gives this uni colour tone a striking wood character with a matt finish in look and feel. Anti-fingerprint properties improve the usage and enables many other applications in public interior design.', 'Nothing creates a greater reflective nature and elegance than black on a high-gloss surface. U999 Black on PG PerfectSense Premium Gloss offers a high-quality design solution that is the perfect contrast to the black on the matt lacquer surface variant PM or even woodgrain decors. The availability of black in a wide variety of surfaces makes it possible to match combinations with textural contrasts.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. For this purpose, Black is shown here with a variety of strong character textures that no longer make the colour appear so black. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.', 'U9991 Solid Black is a dyed-through laminate similar to U999 Black. The core, which has the same colour as the surface, enables the design of furniture and interior elements with a seamless edge look. The effect of fully lacquered furniture elements ensures high quality down to the last detail. PM PerfectSense Premium Matt lacquer surface lends the uni colour a special matt quality and a unique surface calm. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.</p>	4
294	U999	XF96CEQ5IE	baldai/U999_PG.png	<p>U961 Graphite Grey is one degree lighter than U999 Black and can create contrasts that are softer. This "Nearly Black" colour tone is better suited for large surfaces. ST7 Smoothtouch Fine Pearl is a neutral, usable and matt surface.', 'U961 Graphite Grey is one degree lighter than U999 Black and can create contrasts that are softer. This "Nearly Black" colour tone is suitable for large surfaces. PM PerfectSense Premium Matt lends the uni colour a special matt quality. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST7 Smoothtouch Fine Pearl\'s neutral texture gives black surfaces an improved usability despite a matt look and feel.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST12 Omnipore Matt\'s surface texture provides U999 with a fine neutral wood pore and imitates the natural elegance of a black lacquered oak.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST19 Deepskin Excellent provides a natural elegant woodgrain texture and has the effect of a matt lacquered wood surface.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST20 Metal Brushed turns the uni colour into a black metal look with a sanding pattern, which can be used as a high-quality combination material.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is very popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with natural, elegant woodgrains. TM12 PerfectSense Omnipore Matt gives the decor a natural, matt wood pore look with a pleasant velvety-matt feel. Anti-fingerprint properties improve the usage for black surfaces immensely and enables many other applications in interior design.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST76 Mineral Rough Matt creates a rough stone look. Visually, it is very interesting, especially on black, and creates an elegant textural character on worktops.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST87 Mineral Ceramic livens up the decor with its matt-gloss effects and gives it a ceramic look and feel.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. Combined with STG4 Deepskin Excellent Horizontal matt-glossy surface texture, a transverse wood look on black is created.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. TM9 PerfectSense Smoothtouch Matt gives the decor a velvety matt look and feel with anti-fingerprint properties.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. TM28 PerfectSense Feelwood Nature Matt gives this uni colour tone a striking wood character with a matt finish in look and feel. Anti-fingerprint properties improve the usage and enables many other applications in public interior design.', 'Nothing creates a greater reflective nature and elegance than black on a high-gloss surface. U999 Black on PG PerfectSense Premium Gloss offers a high-quality design solution that is the perfect contrast to the black on the matt lacquer surface variant PM or even woodgrain decors. The availability of black in a wide variety of surfaces makes it possible to match combinations with textural contrasts.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. For this purpose, Black is shown here with a variety of strong character textures that no longer make the colour appear so black. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.', 'U9991 Solid Black is a dyed-through laminate similar to U999 Black. The core, which has the same colour as the surface, enables the design of furniture and interior elements with a seamless edge look. The effect of fully lacquered furniture elements ensures high quality down to the last detail. PM PerfectSense Premium Matt lacquer surface lends the uni colour a special matt quality and a unique surface calm. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.</p>	4
295	U999	YV80XFW8YS	baldai/U999_PM.png	<p>U961 Graphite Grey is one degree lighter than U999 Black and can create contrasts that are softer. This "Nearly Black" colour tone is better suited for large surfaces. ST7 Smoothtouch Fine Pearl is a neutral, usable and matt surface.', 'U961 Graphite Grey is one degree lighter than U999 Black and can create contrasts that are softer. This "Nearly Black" colour tone is suitable for large surfaces. PM PerfectSense Premium Matt lends the uni colour a special matt quality. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST7 Smoothtouch Fine Pearl\'s neutral texture gives black surfaces an improved usability despite a matt look and feel.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST12 Omnipore Matt\'s surface texture provides U999 with a fine neutral wood pore and imitates the natural elegance of a black lacquered oak.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST19 Deepskin Excellent provides a natural elegant woodgrain texture and has the effect of a matt lacquered wood surface.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST20 Metal Brushed turns the uni colour into a black metal look with a sanding pattern, which can be used as a high-quality combination material.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is very popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with natural, elegant woodgrains. TM12 PerfectSense Omnipore Matt gives the decor a natural, matt wood pore look with a pleasant velvety-matt feel. Anti-fingerprint properties improve the usage for black surfaces immensely and enables many other applications in interior design.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is even more frequent. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST76 Mineral Rough Matt creates a rough stone look. Visually, it is very interesting, especially on black, and creates an elegant textural character on worktops.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. ST87 Mineral Ceramic livens up the decor with its matt-gloss effects and gives it a ceramic look and feel.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant woodgrains. Combined with STG4 Deepskin Excellent Horizontal matt-glossy surface texture, a transverse wood look on black is created.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. TM9 PerfectSense Smoothtouch Matt gives the decor a velvety matt look and feel with anti-fingerprint properties.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. TM28 PerfectSense Feelwood Nature Matt gives this uni colour tone a striking wood character with a matt finish in look and feel. Anti-fingerprint properties improve the usage and enables many other applications in public interior design.', 'Nothing creates a greater reflective nature and elegance than black on a high-gloss surface. U999 Black on PG PerfectSense Premium Gloss offers a high-quality design solution that is the perfect contrast to the black on the matt lacquer surface variant PM or even woodgrain decors. The availability of black in a wide variety of surfaces makes it possible to match combinations with textural contrasts.', 'U999 Black remains an important contrast in furniture and interior design. In the contract sector, the striking black and white contrast is popular. In furniture design, black is being used more subtly with natural white tones and sand colours, with "muted colours" and also with naturally elegant wood variants. For this purpose, Black is shown here with a variety of strong character textures that no longer make the colour appear so black. PM PerfectSense Premium Matt lends the uni colour a special matt quality and a unique surface. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.', 'U9991 Solid Black is a dyed-through laminate similar to U999 Black. The core, which has the same colour as the surface, enables the design of furniture and interior elements with a seamless edge look. The effect of fully lacquered furniture elements ensures high quality down to the last detail. PM PerfectSense Premium Matt lacquer surface lends the uni colour a special matt quality and a unique surface calm. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.</p>	4
296	U9991	FI36CTL5OK	baldai/U9991_PM.png	<p>U9991 Solid Black is a dyed-through laminate similar to U999 Black. The core, which has the same colour as the surface, enables the design of furniture and interior elements with a seamless edge look. The effect of fully lacquered furniture elements ensures high quality down to the last detail. PM PerfectSense Premium Matt lacquer surface lends the uni colour a special matt quality and a unique surface calm. Anti-fingerprint properties perfect the look and feel of this matt uni colour surface.</p>	4
297	Q1180	CY51UCW7YG	baldai/Q1180_RO.png	<p>End-grain edging provides a finish for decorative surfaces. EGGER Feelwood decors have a strikingly and genuine solid wood appearance with this edging. The Q1180 variant is colour-matched with the H1180 Natural Halifax Oak.</p>	4
298	Q1344	JW57IAX1XT	baldai/Q1344_RO.png	<p>End-grain edging provides a realistic finish for authentic decors. Feelwood decors with a synchronised surface texture appear to be solid wood with this edging. The accent edging Q1344 is colour-coordinated with the decor H1344 Cognac Brown Sherman Oak .</p>	4
299	Q3176	DI34XDM2DB	baldai/Q3176_RO.png	<p>End-grain edging provides a realistic finish for authentic decors. Feelwood decors with a synchronised surface texture appear to be solid wood with this edging. The Q3176 variant is colour-coordinated with the decor H3176 Pewter Halifax Oak.</p>	4
